Model_Name,Country,Sales_Month,Sales_Year,Units_Sold
iPad Mini 3,Germany,02,2023,1
iPad Mini 3,USA,03,2023,7
iPad Mini 3,China,03,2023,9
iPad Mini 3,India,03,2023,4
iPad Mini 3,UK,03,2023,3
iPad Mini 3,Germany,03,2023,2
iPad Mini 3,USA,04,2023,9
iPad Mini 3,China,04,2023,11
iPad Mini 3,India,04,2023,6
iPad Mini 3,UK,04,2023,4
iPad Mini 3,Germany,04,2023,3
iPad Mini 3,USA,05,2023,8
iPad Mini 3,China,05,2023,10
iPad Mini 3,India,05,2023,5
iPad Mini 3,UK,05,2023,4
iPad Mini 3,Germany,05,2023,3
iPad Mini 3,USA,06,2023,5
iPad Mini 3,China,06,2023,6
iPad Mini 3,India,06,2023,3
iPad Mini 3,UK,06,2023,2
iPad Mini 3,Germany,06,2023,2
iPad Mini 3,USA,07,2023,7
iPad Mini 3,China,07,2023,9
iPad Mini 3,India,07,2023,4
iPad Mini 3,UK,07,2023,3
iPad Mini 3,Germany,07,2023,2
iPad Mini 3,USA,08,2023,5
iPad Mini 3,China,08,2023,6
iPad Mini 3,India,08,2023,3
iPad Mini 3,UK,08,2023,2
iPad Mini 3,Germany,08,2023,2
iPad Mini 3,USA,09,2023,8
iPad Mini 3,China,09,2023,10
iPad Mini 3,India,09,2023,5
iPad Mini 3,UK,09,2023,4
iPad Mini 3,Germany,09,2023,3
iPad Mini 3,USA,10,2023,12
iPad Mini 3,China,10,2023,15
iPad Mini 3,India,10,2023,8
iPad Mini 3,UK,10,2023,6
iPad Mini 3,Germany,10,2023,4
iPad Mini 3,USA,11,2023,9
iPad Mini 3,China,11,2023,11
iPad Mini 3,India,11,2023,6
iPad Mini 3,UK,11,2023,4
iPad Mini 3,Germany,11,2023,3
iPad Mini 3,USA,12,2023,7
iPad Mini 3,China,12,2023,9
iPad Mini 3,India,12,2023,4
iPad Mini 3,UK,12,2023,3
iPad Mini 3,Germany,12,2023,2
iPad Mini 3,USA,03,2024,2
iPad Mini 3,China,03,2024,2
iPad Mini 3,India,03,2024,1
iPad Mini 3,UK,03,2024,1
iPad Mini 3,USA,04,2024,1
iPad Mini 3,China,04,2024,1
iPad Mini 3,USA,05,2024,1
iPad Mini 3,China,05,2024,1
iPad Mini 3,USA,06,2024,3
iPad Mini 3,China,06,2024,3
iPad Mini 3,India,06,2024,2
iPad Mini 3,UK,06,2024,1
iPad Mini 3,Germany,06,2024,1
iPad Mini 3,USA,08,2024,2
iPad Mini 3,China,08,2024,2
iPad Mini 3,India,08,2024,1
iPad Mini 3,UK,08,2024,1
iPad Mini 3,USA,09,2024,1
iPad Mini 3,China,09,2024,1
iPad Mini 3,USA,11,2024,1
iPad Mini 3,China,11,2024,1
iPad Mini 3,USA,12,2024,2
iPad Mini 3,China,12,2024,2
iPad Mini 3,India,12,2024,1
iPad Mini 3,UK,12,2024,1
iPad Mini 3,USA,04,2025,1
iPad Mini 3,China,04,2025,1
iPad Air 2,USA,01,2014,87
iPad Air 2,China,01,2014,113
iPad Air 2,India,01,2014,60
iPad Air 2,UK,01,2014,43
iPad Air 2,Germany,01,2014,34
iPad Air 2,USA,02,2014,86
iPad Air 2,China,02,2014,111
iPad Air 2,India,02,2014,60
iPad Air 2,UK,02,2014,43
iPad Air 2,Germany,02,2014,34
iPad Air 2,USA,03,2014,89
iPad Air 2,China,03,2014,115
iPad Air 2,India,03,2014,62
iPad Air 2,UK,03,2014,44
iPad Air 2,Germany,03,2014,35
iPad Air 2,USA,04,2014,92
iPad Air 2,China,04,2014,119
iPad Air 2,India,04,2014,64
iPad Air 2,UK,04,2014,46
iPad Air 2,Germany,04,2014,36
iPad Air 2,USA,05,2014,87
iPad Air 2,China,05,2014,113
iPad Air 2,India,05,2014,60
iPad Air 2,UK,05,2014,43
iPad Air 2,Germany,05,2014,34
iPad Air 2,USA,06,2014,86
iPad Air 2,China,06,2014,111
iPad Air 2,India,06,2014,60
iPad Air 2,UK,06,2014,43
iPad Air 2,Germany,06,2014,34
iPad Air 2,USA,07,2014,93
iPad Air 2,China,07,2014,120
iPad Air 2,India,07,2014,65
iPad Air 2,UK,07,2014,46
iPad Air 2,Germany,07,2014,37
iPad Air 2,USA,08,2014,86
iPad Air 2,China,08,2014,111
iPad Air 2,India,08,2014,60
iPad Air 2,UK,08,2014,43
iPad Air 2,Germany,08,2014,34
iPad Air 2,USA,09,2014,86
iPad Air 2,China,09,2014,111
iPad Air 2,India,09,2014,60
iPad Air 2,UK,09,2014,43
iPad Air 2,Germany,09,2014,34
iPad Air 2,USA,10,2014,110
iPad Air 2,China,10,2014,143
iPad Air 2,India,10,2014,77
iPad Air 2,UK,10,2014,55
iPad Air 2,Germany,10,2014,44
iPad Air 2,USA,11,2014,110
iPad Air 2,China,11,2014,143
iPad Air 2,India,11,2014,77
iPad Air 2,UK,11,2014,55
iPad Air 2,Germany,11,2014,44
iPad Air 2,USA,12,2014,112
iPad Air 2,China,12,2014,145
iPad Air 2,India,12,2014,78
iPad Air 2,UK,12,2014,56
iPad Air 2,Germany,12,2014,44
iPad Air 2,USA,01,2015,79
iPad Air 2,China,01,2015,102
iPad Air 2,India,01,2015,55
iPad Air 2,UK,01,2015,39
iPad Air 2,Germany,01,2015,31
iPad Air 2,USA,02,2015,75
iPad Air 2,China,02,2015,97
iPad Air 2,India,02,2015,52
iPad Air 2,UK,02,2015,37
iPad Air 2,Germany,02,2015,30
iPad Air 2,USA,03,2015,77
iPad Air 2,China,03,2015,100
iPad Air 2,India,03,2015,53
iPad Air 2,UK,03,2015,38
iPad Air 2,Germany,03,2015,30
iPad Air 2,USA,04,2015,79
iPad Air 2,China,04,2015,102
iPad Air 2,India,04,2015,55
iPad Air 2,UK,04,2015,39
iPad Air 2,Germany,04,2015,31
iPad Air 2,USA,05,2015,77
iPad Air 2,China,05,2015,100
iPad Air 2,India,05,2015,53
iPad Air 2,UK,05,2015,38
iPad Air 2,Germany,05,2015,30
iPad Air 2,USA,06,2015,78
iPad Air 2,China,06,2015,101
iPad Air 2,India,06,2015,54
iPad Air 2,UK,06,2015,39
iPad Air 2,Germany,06,2015,31
iPad Air 2,USA,07,2015,77
iPad Air 2,China,07,2015,100
iPad Air 2,India,07,2015,53
iPad Air 2,UK,07,2015,38
iPad Air 2,Germany,07,2015,30
iPad Air 2,USA,08,2015,75
iPad Air 2,China,08,2015,97
iPad Air 2,India,08,2015,52
iPad Air 2,UK,08,2015,37
iPad Air 2,Germany,08,2015,30
iPad Air 2,USA,09,2015,77
iPad Air 2,China,09,2015,100
iPad Air 2,India,09,2015,53
iPad Air 2,UK,09,2015,38
iPad Air 2,Germany,09,2015,30
iPad Air 2,USA,10,2015,98
iPad Air 2,China,10,2015,127
iPad Air 2,India,10,2015,68
iPad Air 2,UK,10,2015,49
iPad Air 2,Germany,10,2015,39
iPad Air 2,USA,11,2015,93
iPad Air 2,China,11,2015,120
iPad Air 2,India,11,2015,65
iPad Air 2,UK,11,2015,46
iPad Air 2,Germany,11,2015,37
iPad Air 2,USA,12,2015,96
iPad Air 2,China,12,2015,124
iPad Air 2,India,12,2015,67
iPad Air 2,UK,12,2015,48
iPad Air 2,Germany,12,2015,38
iPad Air 2,USA,01,2016,63
iPad Air 2,China,01,2016,81
iPad Air 2,India,01,2016,44
iPad Air 2,UK,01,2016,31
iPad Air 2,Germany,01,2016,25
iPad Air 2,USA,02,2016,64
iPad Air 2,China,02,2016,83
iPad Air 2,India,02,2016,44
iPad Air 2,UK,02,2016,32
iPad Air 2,Germany,02,2016,25
iPad Air 2,USA,03,2016,67
iPad Air 2,China,03,2016,87
iPad Air 2,India,03,2016,46
iPad Air 2,UK,03,2016,33
iPad Air 2,Germany,03,2016,26
iPad Air 2,USA,04,2016,63
iPad Air 2,China,04,2016,81
iPad Air 2,India,04,2016,44
iPad Air 2,UK,04,2016,31
iPad Air 2,Germany,04,2016,25
iPad Air 2,USA,05,2016,69
iPad Air 2,China,05,2016,89
iPad Air 2,India,05,2016,48
iPad Air 2,UK,05,2016,34
iPad Air 2,Germany,05,2016,27
iPad Air 2,USA,06,2016,68
iPad Air 2,China,06,2016,88
iPad Air 2,India,06,2016,47
iPad Air 2,UK,06,2016,34
iPad Air 2,Germany,06,2016,27
iPad Air 2,USA,07,2016,62
iPad Air 2,China,07,2016,80
iPad Air 2,India,07,2016,43
iPad Air 2,UK,07,2016,31
iPad Air 2,Germany,07,2016,24
iPad Air 2,USA,08,2016,68
iPad Air 2,China,08,2016,88
iPad Air 2,India,08,2016,47
iPad Air 2,UK,08,2016,34
iPad Air 2,Germany,08,2016,27
iPad Air 2,USA,09,2016,65
iPad Air 2,China,09,2016,84
iPad Air 2,India,09,2016,45
iPad Air 2,UK,09,2016,32
iPad Air 2,Germany,09,2016,26
iPad Air 2,USA,10,2016,82
iPad Air 2,China,10,2016,106
iPad Air 2,India,10,2016,57
iPad Air 2,UK,10,2016,41
iPad Air 2,Germany,10,2016,32
iPad Air 2,USA,11,2016,79
iPad Air 2,China,11,2016,102
iPad Air 2,India,11,2016,55
iPad Air 2,UK,11,2016,39
iPad Air 2,Germany,11,2016,31
iPad Air 2,USA,12,2016,84
iPad Air 2,China,12,2016,109
iPad Air 2,India,12,2016,58
iPad Air 2,UK,12,2016,42
iPad Air 2,Germany,12,2016,33
iPad Air 2,USA,01,2017,54
iPad Air 2,China,01,2017,70
iPad Air 2,India,01,2017,37
iPad Air 2,UK,01,2017,27
iPad Air 2,Germany,01,2017,21
iPad Air 2,USA,02,2017,51
iPad Air 2,China,02,2017,66
iPad Air 2,India,02,2017,35
iPad Air 2,UK,02,2017,25
iPad Air 2,Germany,02,2017,20
iPad Air 2,USA,03,2017,50
iPad Air 2,China,03,2017,65
iPad Air 2,India,03,2017,35
iPad Air 2,UK,03,2017,25
iPad Air 2,Germany,03,2017,20
iPad Air 2,USA,04,2017,51
iPad Air 2,China,04,2017,66
iPad Air 2,India,04,2017,35
iPad Air 2,UK,04,2017,25
iPad Air 2,Germany,04,2017,20
iPad Air 2,USA,05,2017,51
iPad Air 2,China,05,2017,66
iPad Air 2,India,05,2017,35
iPad Air 2,UK,05,2017,25
iPad Air 2,Germany,05,2017,20
iPad Air 2,USA,06,2017,55
iPad Air 2,China,06,2017,71
iPad Air 2,India,06,2017,38
iPad Air 2,UK,06,2017,27
iPad Air 2,Germany,06,2017,22
iPad Air 2,USA,07,2017,53
iPad Air 2,China,07,2017,68
iPad Air 2,India,07,2017,37
iPad Air 2,UK,07,2017,26
iPad Air 2,Germany,07,2017,21
iPad Air 2,USA,08,2017,53
iPad Air 2,China,08,2017,68
iPad Air 2,India,08,2017,37
iPad Air 2,UK,08,2017,26
iPad Air 2,Germany,08,2017,21
iPad Air 2,USA,09,2017,51
iPad Air 2,China,09,2017,66
iPad Air 2,India,09,2017,35
iPad Air 2,UK,09,2017,25
iPad Air 2,Germany,09,2017,20
iPad Air 2,USA,10,2017,63
iPad Air 2,China,10,2017,81
iPad Air 2,India,10,2017,44
iPad Air 2,UK,10,2017,31
iPad Air 2,Germany,10,2017,25
iPad Air 2,USA,11,2017,68
iPad Air 2,China,11,2017,88
iPad Air 2,India,11,2017,47
iPad Air 2,UK,11,2017,34
iPad Air 2,Germany,11,2017,27
iPad Air 2,USA,12,2017,69
iPad Air 2,China,12,2017,89
iPad Air 2,India,12,2017,48
iPad Air 2,UK,12,2017,34
iPad Air 2,Germany,12,2017,27
iPad Air 2,USA,01,2018,44
iPad Air 2,China,01,2018,57
iPad Air 2,India,01,2018,30
iPad Air 2,UK,01,2018,22
iPad Air 2,Germany,01,2018,17
iPad Air 2,USA,02,2018,45
iPad Air 2,China,02,2018,58
iPad Air 2,India,02,2018,31
iPad Air 2,UK,02,2018,22
iPad Air 2,Germany,02,2018,18
iPad Air 2,USA,03,2018,45
iPad Air 2,China,03,2018,58
iPad Air 2,India,03,2018,31
iPad Air 2,UK,03,2018,22
iPad Air 2,Germany,03,2018,18
iPad Air 2,USA,04,2018,39
iPad Air 2,China,04,2018,50
iPad Air 2,India,04,2018,27
iPad Air 2,UK,04,2018,19
iPad Air 2,Germany,04,2018,15
iPad Air 2,USA,05,2018,38
iPad Air 2,China,05,2018,49
iPad Air 2,India,05,2018,26
iPad Air 2,UK,05,2018,19
iPad Air 2,Germany,05,2018,15
iPad Air 2,USA,06,2018,40
iPad Air 2,China,06,2018,52
iPad Air 2,India,06,2018,28
iPad Air 2,UK,06,2018,20
iPad Air 2,Germany,06,2018,16
iPad Air 2,USA,07,2018,44
iPad Air 2,China,07,2018,57
iPad Air 2,India,07,2018,30
iPad Air 2,UK,07,2018,22
iPad Air 2,Germany,07,2018,17
iPad Air 2,USA,08,2018,44
iPad Air 2,China,08,2018,57
iPad Air 2,India,08,2018,30
iPad Air 2,UK,08,2018,22
iPad Air 2,Germany,08,2018,17
iPad Air 2,USA,09,2018,39
iPad Air 2,China,09,2018,50
iPad Air 2,India,09,2018,27
iPad Air 2,UK,09,2018,19
iPad Air 2,Germany,09,2018,15
iPad Air 2,USA,10,2018,55
iPad Air 2,China,10,2018,71
iPad Air 2,India,10,2018,38
iPad Air 2,UK,10,2018,27
iPad Air 2,Germany,10,2018,22
iPad Air 2,USA,11,2018,50
iPad Air 2,China,11,2018,65
iPad Air 2,India,11,2018,35
iPad Air 2,UK,11,2018,25
iPad Air 2,Germany,11,2018,20
iPad Air 2,USA,12,2018,52
iPad Air 2,China,12,2018,67
iPad Air 2,India,12,2018,36
iPad Air 2,UK,12,2018,26
iPad Air 2,Germany,12,2018,20
iPad Air 2,USA,01,2019,32
iPad Air 2,China,01,2019,41
iPad Air 2,India,01,2019,22
iPad Air 2,UK,01,2019,16
iPad Air 2,Germany,01,2019,12
iPad Air 2,USA,02,2019,26
iPad Air 2,China,02,2019,33
iPad Air 2,India,02,2019,18
iPad Air 2,UK,02,2019,13
iPad Air 2,Germany,02,2019,10
iPad Air 2,USA,03,2019,30
iPad Air 2,China,03,2019,39
iPad Air 2,India,03,2019,21
iPad Air 2,UK,03,2019,15
iPad Air 2,Germany,03,2019,12
iPad Air 2,USA,04,2019,28
iPad Air 2,China,04,2019,36
iPad Air 2,India,04,2019,19
iPad Air 2,UK,04,2019,14
iPad Air 2,Germany,04,2019,11
iPad Air 2,USA,05,2019,28
iPad Air 2,China,05,2019,36
iPad Air 2,India,05,2019,19
iPad Air 2,UK,05,2019,14
iPad Air 2,Germany,05,2019,11
iPad Air 2,USA,06,2019,30
iPad Air 2,China,06,2019,39
iPad Air 2,India,06,2019,21
iPad Air 2,UK,06,2019,15
iPad Air 2,Germany,06,2019,12
iPad Air 2,USA,07,2019,27
iPad Air 2,China,07,2019,35
iPad Air 2,India,07,2019,18
iPad Air 2,UK,07,2019,13
iPad Air 2,Germany,07,2019,10
iPad Air 2,USA,08,2019,26
iPad Air 2,China,08,2019,33
iPad Air 2,India,08,2019,18
iPad Air 2,UK,08,2019,13
iPad Air 2,Germany,08,2019,10
iPad Air 2,USA,09,2019,30
iPad Air 2,China,09,2019,39
iPad Air 2,India,09,2019,21
iPad Air 2,UK,09,2019,15
iPad Air 2,Germany,09,2019,12
iPad Air 2,USA,10,2019,36
iPad Air 2,China,10,2019,46
iPad Air 2,India,10,2019,25
iPad Air 2,UK,10,2019,18
iPad Air 2,Germany,10,2019,14
iPad Air 2,USA,11,2019,39
iPad Air 2,China,11,2019,50
iPad Air 2,India,11,2019,27
iPad Air 2,UK,11,2019,19
iPad Air 2,Germany,11,2019,15
iPad Air 2,USA,12,2019,35
iPad Air 2,China,12,2019,45
iPad Air 2,India,12,2019,24
iPad Air 2,UK,12,2019,17
iPad Air 2,Germany,12,2019,14
iPad Air 2,USA,01,2020,35
iPad Air 2,China,01,2020,45
iPad Air 2,India,01,2020,24
iPad Air 2,UK,01,2020,17
iPad Air 2,Germany,01,2020,14
iPad Air 2,USA,02,2020,31
iPad Air 2,China,02,2020,40
iPad Air 2,India,02,2020,21
iPad Air 2,UK,02,2020,15
iPad Air 2,Germany,02,2020,12
iPad Air 2,USA,03,2020,32
iPad Air 2,China,03,2020,41
iPad Air 2,India,03,2020,22
iPad Air 2,UK,03,2020,16
iPad Air 2,Germany,03,2020,12
iPad Air 2,USA,04,2020,34
iPad Air 2,China,04,2020,44
iPad Air 2,India,04,2020,23
iPad Air 2,UK,04,2020,17
iPad Air 2,Germany,04,2020,13
iPad Air 2,USA,05,2020,33
iPad Air 2,China,05,2020,42
iPad Air 2,India,05,2020,23
iPad Air 2,UK,05,2020,16
iPad Air 2,Germany,05,2020,13
iPad Air 2,USA,06,2020,30
iPad Air 2,China,06,2020,39
iPad Air 2,India,06,2020,21
iPad Air 2,UK,06,2020,15
iPad Air 2,Germany,06,2020,12
iPad Air 2,USA,07,2020,31
iPad Air 2,China,07,2020,40
iPad Air 2,India,07,2020,21
iPad Air 2,UK,07,2020,15
iPad Air 2,Germany,07,2020,12
iPad Air 2,USA,08,2020,28
iPad Air 2,China,08,2020,36
iPad Air 2,India,08,2020,19
iPad Air 2,UK,08,2020,14
iPad Air 2,Germany,08,2020,11
iPad Air 2,USA,09,2020,31
iPad Air 2,China,09,2020,40
iPad Air 2,India,09,2020,21
iPad Air 2,UK,09,2020,15
iPad Air 2,Germany,09,2020,12
iPad Air 2,USA,10,2020,41
iPad Air 2,China,10,2020,53
iPad Air 2,India,10,2020,28
iPad Air 2,UK,10,2020,20
iPad Air 2,Germany,10,2020,16
iPad Air 2,USA,11,2020,40
iPad Air 2,China,11,2020,52
iPad Air 2,India,11,2020,28
iPad Air 2,UK,11,2020,20
iPad Air 2,Germany,11,2020,16
iPad Air 2,USA,12,2020,43
iPad Air 2,China,12,2020,55
iPad Air 2,India,12,2020,30
iPad Air 2,UK,12,2020,21
iPad Air 2,Germany,12,2020,17
iPad Air 2,USA,01,2021,26
iPad Air 2,China,01,2021,33
iPad Air 2,India,01,2021,18
iPad Air 2,UK,01,2021,13
iPad Air 2,Germany,01,2021,10
iPad Air 2,USA,02,2021,27
iPad Air 2,China,02,2021,35
iPad Air 2,India,02,2021,18
iPad Air 2,UK,02,2021,13
iPad Air 2,Germany,02,2021,10
iPad Air 2,USA,03,2021,26
iPad Air 2,China,03,2021,33
iPad Air 2,India,03,2021,18
iPad Air 2,UK,03,2021,13
iPad Air 2,Germany,03,2021,10
iPad Air 2,USA,04,2021,23
iPad Air 2,China,04,2021,29
iPad Air 2,India,04,2021,16
iPad Air 2,UK,04,2021,11
iPad Air 2,Germany,04,2021,9
iPad Air 2,USA,05,2021,21
iPad Air 2,China,05,2021,27
iPad Air 2,India,05,2021,14
iPad Air 2,UK,05,2021,10
iPad Air 2,Germany,05,2021,8
iPad Air 2,USA,06,2021,22
iPad Air 2,China,06,2021,28
iPad Air 2,India,06,2021,15
iPad Air 2,UK,06,2021,11
iPad Air 2,Germany,06,2021,8
iPad Air 2,USA,07,2021,24
iPad Air 2,China,07,2021,31
iPad Air 2,India,07,2021,16
iPad Air 2,UK,07,2021,12
iPad Air 2,Germany,07,2021,9
iPad Air 2,USA,08,2021,22
iPad Air 2,China,08,2021,28
iPad Air 2,India,08,2021,15
iPad Air 2,UK,08,2021,11
iPad Air 2,Germany,08,2021,8
iPad Air 2,USA,09,2021,27
iPad Air 2,China,09,2021,35
iPad Air 2,India,09,2021,18
iPad Air 2,UK,09,2021,13
iPad Air 2,Germany,09,2021,10
iPad Air 2,USA,10,2021,28
iPad Air 2,China,10,2021,36
iPad Air 2,India,10,2021,19
iPad Air 2,UK,10,2021,14
iPad Air 2,Germany,10,2021,11
iPad Air 2,USA,11,2021,32
iPad Air 2,China,11,2021,41
iPad Air 2,India,11,2021,22
iPad Air 2,UK,11,2021,16
iPad Air 2,Germany,11,2021,12
iPad Air 2,USA,12,2021,29
iPad Air 2,China,12,2021,37
iPad Air 2,India,12,2021,20
iPad Air 2,UK,12,2021,14
iPad Air 2,Germany,12,2021,11
iPad Air 2,USA,01,2022,19
iPad Air 2,China,01,2022,24
iPad Air 2,India,01,2022,13
iPad Air 2,UK,01,2022,9
iPad Air 2,Germany,01,2022,7
iPad Air 2,USA,02,2022,12
iPad Air 2,China,02,2022,15
iPad Air 2,India,02,2022,8
iPad Air 2,UK,02,2022,6
iPad Air 2,Germany,02,2022,4
iPad Air 2,USA,03,2022,18
iPad Air 2,China,03,2022,23
iPad Air 2,India,03,2022,12
iPad Air 2,UK,03,2022,9
iPad Air 2,Germany,03,2022,7
iPad Air 2,USA,04,2022,13
iPad Air 2,China,04,2022,16
iPad Air 2,India,04,2022,9
iPad Air 2,UK,04,2022,6
iPad Air 2,Germany,04,2022,5
iPad Air 2,USA,05,2022,17
iPad Air 2,China,05,2022,22
iPad Air 2,India,05,2022,11
iPad Air 2,UK,05,2022,8
iPad Air 2,Germany,05,2022,6
iPad Air 2,USA,06,2022,13
iPad Air 2,China,06,2022,16
iPad Air 2,India,06,2022,9
iPad Air 2,UK,06,2022,6
iPad Air 2,Germany,06,2022,5
iPad Air 2,USA,07,2022,19
iPad Air 2,China,07,2022,24
iPad Air 2,India,07,2022,13
iPad Air 2,UK,07,2022,9
iPad Air 2,Germany,07,2022,7
iPad Air 2,USA,08,2022,17
iPad Air 2,China,08,2022,22
iPad Air 2,India,08,2022,11
iPad Air 2,UK,08,2022,8
iPad Air 2,Germany,08,2022,6
iPad Air 2,USA,09,2022,16
iPad Air 2,China,09,2022,20
iPad Air 2,India,09,2022,11
iPad Air 2,UK,09,2022,8
iPad Air 2,Germany,09,2022,6
iPad Air 2,USA,10,2022,18
iPad Air 2,China,10,2022,23
iPad Air 2,India,10,2022,12
iPad Air 2,UK,10,2022,9
iPad Air 2,Germany,10,2022,7
iPad Air 2,USA,11,2022,22
iPad Air 2,China,11,2022,28
iPad Air 2,India,11,2022,15
iPad Air 2,UK,11,2022,11
iPad Air 2,Germany,11,2022,8
iPad Air 2,USA,12,2022,18
iPad Air 2,China,12,2022,23
iPad Air 2,India,12,2022,12
iPad Air 2,UK,12,2022,9
iPad Air 2,Germany,12,2022,7
iPad Air 2,USA,01,2023,10
iPad Air 2,China,01,2023,13
iPad Air 2,India,01,2023,7
iPad Air 2,UK,01,2023,5
iPad Air 2,Germany,01,2023,4
iPad Air 2,USA,02,2023,9
iPad Air 2,China,02,2023,11
iPad Air 2,India,02,2023,6
iPad Air 2,UK,02,2023,4
iPad Air 2,Germany,02,2023,3
iPad Air 2,USA,03,2023,4
iPad Air 2,China,03,2023,5
iPad Air 2,India,03,2023,2
iPad Air 2,UK,03,2023,2
iPad Air 2,Germany,03,2023,1
iPad Air 2,USA,04,2023,4
iPad Air 2,China,04,2023,5
iPad Air 2,India,04,2023,2
iPad Air 2,UK,04,2023,2
iPad Air 2,Germany,04,2023,1
iPad Air 2,USA,05,2023,11
iPad Air 2,China,05,2023,14
iPad Air 2,India,05,2023,7
iPad Air 2,UK,05,2023,5
iPad Air 2,Germany,05,2023,4
iPad Air 2,USA,06,2023,5
iPad Air 2,China,06,2023,6
iPad Air 2,India,06,2023,3
iPad Air 2,UK,06,2023,2
iPad Air 2,Germany,06,2023,2
iPad Air 2,USA,07,2023,10
iPad Air 2,China,07,2023,13
iPad Air 2,India,07,2023,7
iPad Air 2,UK,07,2023,5
iPad Air 2,Germany,07,2023,4
iPad Air 2,USA,08,2023,6
iPad Air 2,China,08,2023,7
iPad Air 2,India,08,2023,4
iPad Air 2,UK,08,2023,3
iPad Air 2,Germany,08,2023,2
iPad Air 2,USA,09,2023,4
iPad Air 2,China,09,2023,5
iPad Air 2,India,09,2023,2
iPad Air 2,UK,09,2023,2
iPad Air 2,Germany,09,2023,1
iPad Air 2,USA,10,2023,6
iPad Air 2,China,10,2023,7
iPad Air 2,India,10,2023,4
iPad Air 2,UK,10,2023,3
iPad Air 2,Germany,10,2023,2
iPad Air 2,USA,11,2023,11
iPad Air 2,China,11,2023,14
iPad Air 2,India,11,2023,7
iPad Air 2,UK,11,2023,5
iPad Air 2,Germany,11,2023,4
iPad Air 2,USA,12,2023,8
iPad Air 2,China,12,2023,10
iPad Air 2,India,12,2023,5
iPad Air 2,UK,12,2023,4
iPad Air 2,Germany,12,2023,3
iPad Air 2,USA,02,2024,3
iPad Air 2,China,02,2024,3
iPad Air 2,India,02,2024,2
iPad Air 2,UK,02,2024,1
iPad Air 2,Germany,02,2024,1
iPad Air 2,USA,03,2024,2
iPad Air 2,China,03,2024,2
iPad Air 2,India,03,2024,1
iPad Air 2,UK,03,2024,1
iPad Air 2,USA,05,2024,1
iPad Air 2,China,05,2024,1
iPad Air 2,USA,07,2024,3
iPad Air 2,China,07,2024,3
iPad Air 2,India,07,2024,2
iPad Air 2,UK,07,2024,1
iPad Air 2,Germany,07,2024,1
iPad Air 2,USA,10,2024,3
iPad Air 2,China,10,2024,3
iPad Air 2,India,10,2024,2
iPad Air 2,UK,10,2024,1
iPad Air 2,Germany,10,2024,1
iPad Air 2,USA,01,2025,2
iPad Air 2,China,01,2025,2
iPad Air 2,India,01,2025,1
iPad Air 2,UK,01,2025,1
iPad Air 2,USA,02,2025,2
iPad Air 2,China,02,2025,2
iPad Air 2,India,02,2025,1
iPad Air 2,UK,02,2025,1
iPad Mini 4,USA,01,2015,89
iPad Mini 4,China,01,2015,115
iPad Mini 4,India,01,2015,62
iPad Mini 4,UK,01,2015,44
iPad Mini 4,Germany,01,2015,35
iPad Mini 4,USA,02,2015,86
iPad Mini 4,China,02,2015,111
iPad Mini 4,India,02,2015,60
iPad Mini 4,UK,02,2015,43
iPad Mini 4,Germany,02,2015,34
iPad Mini 4,USA,03,2015,90
iPad Mini 4,China,03,2015,117
iPad Mini 4,India,03,2015,62
iPad Mini 4,UK,03,2015,45
iPad Mini 4,Germany,03,2015,36
iPad Mini 4,USA,04,2015,92
iPad Mini 4,China,04,2015,119
iPad Mini 4,India,04,2015,64
iPad Mini 4,UK,04,2015,46
iPad Mini 4,Germany,04,2015,36
iPad Mini 4,USA,05,2015,92
iPad Mini 4,China,05,2015,119
iPad Mini 4,India,05,2015,64
iPad Mini 4,UK,05,2015,46
iPad Mini 4,Germany,05,2015,36
iPad Mini 4,USA,06,2015,90
iPad Mini 4,China,06,2015,117
iPad Mini 4,India,06,2015,62
iPad Mini 4,UK,06,2015,45
iPad Mini 4,Germany,06,2015,36
iPad Mini 4,USA,07,2015,88
iPad Mini 4,China,07,2015,114
iPad Mini 4,India,07,2015,61
iPad Mini 4,UK,07,2015,44
iPad Mini 4,Germany,07,2015,35
iPad Mini 4,USA,08,2015,92
iPad Mini 4,China,08,2015,119
iPad Mini 4,India,08,2015,64
iPad Mini 4,UK,08,2015,46
iPad Mini 4,Germany,08,2015,36
iPad Mini 4,USA,09,2015,92
iPad Mini 4,China,09,2015,119
iPad Mini 4,India,09,2015,64
iPad Mini 4,UK,09,2015,46
iPad Mini 4,Germany,09,2015,36
iPad Mini 4,USA,10,2015,110
iPad Mini 4,China,10,2015,143
iPad Mini 4,India,10,2015,77
iPad Mini 4,UK,10,2015,55
iPad Mini 4,Germany,10,2015,44
iPad Mini 4,USA,11,2015,109
iPad Mini 4,China,11,2015,141
iPad Mini 4,India,11,2015,76
iPad Mini 4,UK,11,2015,54
iPad Mini 4,Germany,11,2015,43
iPad Mini 4,USA,12,2015,115
iPad Mini 4,China,12,2015,149
iPad Mini 4,India,12,2015,80
iPad Mini 4,UK,12,2015,57
iPad Mini 4,Germany,12,2015,46
iPad Mini 4,USA,01,2016,78
iPad Mini 4,China,01,2016,101
iPad Mini 4,India,01,2016,54
iPad Mini 4,UK,01,2016,39
iPad Mini 4,Germany,01,2016,31
iPad Mini 4,USA,02,2016,77
iPad Mini 4,China,02,2016,100
iPad Mini 4,India,02,2016,53
iPad Mini 4,UK,02,2016,38
iPad Mini 4,Germany,02,2016,30
